condition,Kinase,n_peptides,n_pairs,mean_diff,statistic,effect_size,p_value,p_adjusted,source_file
Pos5m_PosCTL,CK1,22,66,-0.4611271821516261,137,0.06196291270918137,6.263113807053102e-10,1.903023041373827e-9,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MELK,21,63,-0.3412180430189907,112,0.05555555555555555,8.750082943095181e-10,2.560209453720442e-9,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,P38,30,90,-0.2800090815519798,531,0.12967032967032968,1.0612674417958434e-9,2.9942902822097014e-9,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,ERK,30,90,-0.20387657851623847,559,0.1365079365079365,2.134200445324709e-9,5.8138563855397245e-9,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,DYRK,28,84,-0.1995528171682498,524,0.14677871148459384,1.892526296578521e-8,4.983652580990105e-8,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PLK,22,66,-0.3325025409111571,296,0.13387607417458164,2.3666581517173199e-7,6.03116109631188e-7,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,NEK,13,39,-0.40761701748209433,22,0.028205128205128206,2.921192572634314e-7,7.211694163690962e-7,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,DAPK,15,45,-0.4046795028602791,65,0.06280193236714976,3.361300709843331e-7,8.046750184170399e-7,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MST,16,48,-0.21006638487869084,96,0.08163265306122448,4.628830279471605e-7,1.0755223296419319e-6,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CAMK2,12,36,-0.5055936535819107,14,0.021021021021021023,5.620579188986809e-7,1.268645016942737e-6,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MTOR,15,45,-0.2582190968250081,85,0.0821256038647343,1.0813672531710166e-6,2.3730003611252867e-6,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,JNK,25,75,-0.18532546290488347,511,0.1792982456140351,1.4085667600519306e-6,3.0074803795703383e-6,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKCD,10,30,-0.5667883980823164,12,0.025806451612903226,6.038560912612483e-6,1.2553850318325952e-5,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MLK,12,36,-0.3418331817246664,47,0.07057057057057058,7.278780733992824e-6,1.4744196871421361e-5,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CHK1,10,30,-0.46163759551099554,21,0.04516129032258064,1.4253485378572816e-5,2.8150633622681314e-5,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKCI,10,30,-0.5185043013693424,27,0.05806451612903226,2.481127651614027e-5,4.780709377500198e-5,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,GRK,8,24,-0.6109818794995633,6,0.02,4.131501382509354e-5,7.771157362339023e-5,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,IRAK,9,27,-0.42550755027240694,25,0.06613756613756613,8.562411816114879e-5,1.573094263890873e-4,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,GSK,13,39,-0.31512747268337626,112,0.14358974358974358,1.0771940495289373e-4,1.9340529525633193e-4,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,FRAY,11,33,-0.32859597988121775,75,0.13368983957219252,2.493710652319392e-4,4.3778475896273764e-4,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,RAF,14,42,-0.2090268219313979,170,0.18826135105204872,4.421953001059662e-4,7.594223632254638e-4,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKCH,12,36,-0.19401151175395942,110,0.16516516516516516,4.729919995351758e-4,7.950291056016785e-4,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,LKB,5,15,-0.300499779695522,0,0,7.265138800579516e-4,0.001195720760928712,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,STE11,5,15,-0.47754867587800687,1,0.008333333333333333,8.919013770591247e-4,0.0014379634446463438,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,STKR,5,15,-0.4591812967055709,3,0.025,0.001332047360777073,0.0021046348300277754,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MARK,5,15,-0.5888466696174126,5,0.041666666666666664,0.001965529409241636,0.003044643594707632,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,ATR,6,18,-0.21058282318040533,18,0.10526315789473684,0.0035242692272555638,0.005354178249099798,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CK2,4,12,-0.5206815914113664,2,0.02564102564102564,0.00419259258389319,0.006249336115614377,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,AUR,8,24,-0.27266225502561403,51,0.17,0.004888575771644729,0.0071518052955543265,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PRKDC,6,18,-0.22303083782243754,22,0.1286549707602339,0.006075613544498057,0.00872679036391539,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,VRK1,3,9,-0.1349413848116684,1,0.022222222222222223,0.012851240187496516,0.018129428121646873,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MSN,4,12,-0.32197256410286956,9,0.11538461538461539,0.02065837724123902,0.028631786001015486,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,MLCK,5,15,-0.1429340061725588,20,0.16666666666666666,0.02486785931788523,0.03329764213750734,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,COT,5,15,-0.2601887845887142,20,0.16666666666666666,0.02486785931788523,0.03329764213750734,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PAKB,2,6,-0.32125679013935454,0,0,0.036031686218233556,0.04666398706951559,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,HAL,2,6,-0.6449013955326172,0,0,0.036031686218233556,0.04666398706951559,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,NDR,2,6,-0.43888647711170936,1,0.047619047619047616,0.05917206782585943,0.07539666706843379,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PASK,1,3,-0.8737327732087928,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,BRSK,1,3,-0.24031057734528094,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,TAO,1,3,-0.4578240862712333,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,NMO,1,3,-0.4927292403940203,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,ATM,1,3,-0.7793556436676141,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,NAK,1,3,-0.409033483434946,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,SLK,1,3,-0.274351922175421,0,0,0.1814492077214203,0.2077461943477131,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,KHS,1,3,-0.2004590589988015,1,0.16666666666666666,0.42267807417063546,0.4770223979925743,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,BARK2,2,6,-0.12172460714892619,8,0.38095238095238093,0.6749867139704894,0.7510415549812488,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,EGFR,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,CSK,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,TEC,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PDGFR,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,SYK,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,AXL,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,VEGFR,1,3,-0.05453541860187834,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
Pos5m_PosCTL,PKN,1,3,-0.1347743135002319,3,0.5,1,1,hpv_pos_25.10-signal_Pos5m_PosCTL-STK.csv
