Kinase,score,condition
WNK,-1.0641666666666667,Neg15m_NegCTL
WNK,-1.0641666666666667,Neg15m_NegCTL
WNK,-1.0641666666666667,Neg15m_NegCTL
WNK,-1.0641666666666667,Neg15m_NegCTL
WNK,-0.75,Neg1h_NegCTL
WNK,-0.75,Neg1h_NegCTL
WNK,-0.75,Neg1h_NegCTL
WNK,-0.75,Neg1h_NegCTL
WNK,-0.8558333333333333,Neg24h_NegCTL
WNK,-0.8558333333333333,Neg24h_NegCTL
WNK,-0.8558333333333333,Neg24h_NegCTL
WNK,-0.8558333333333333,Neg24h_NegCTL
WNK,-0.8433333333333334,Neg30m_NegCTL
WNK,-0.8433333333333334,Neg30m_NegCTL
WNK,-0.8433333333333334,Neg30m_NegCTL
WNK,-0.8433333333333334,Neg30m_NegCTL
WNK,-0.7766666666666666,Neg4h_NegCTL
WNK,-0.7766666666666666,Neg4h_NegCTL
WNK,-0.7766666666666666,Neg4h_NegCTL
WNK,-0.7766666666666666,Neg4h_NegCTL
WNK,-0.9058333333333334,Neg5m_NegCTL
WNK,-0.9058333333333334,Neg5m_NegCTL
WNK,-0.9058333333333334,Neg5m_NegCTL
WNK,-0.9058333333333334,Neg5m_NegCTL
WNK,-0.9825,Pos15m_PosCTL
WNK,-0.9825,Pos15m_PosCTL
WNK,-0.9825,Pos15m_PosCTL
WNK,-0.9825,Pos15m_PosCTL
WNK,-0.7491666666666666,Pos1h_PosCTL
WNK,-0.7491666666666666,Pos1h_PosCTL
WNK,-0.7491666666666666,Pos1h_PosCTL
WNK,-0.7491666666666666,Pos1h_PosCTL
WNK,-0.47833333333333333,Pos24h_PosCTL
WNK,-0.47833333333333333,Pos24h_PosCTL
WNK,-0.47833333333333333,Pos24h_PosCTL
WNK,-0.47833333333333333,Pos24h_PosCTL
WNK,-0.9766666666666668,Pos30m_PosCTL
WNK,-0.9766666666666668,Pos30m_PosCTL
WNK,-0.9766666666666668,Pos30m_PosCTL
WNK,-0.9766666666666668,Pos30m_PosCTL
WNK,-0.8391666666666666,Pos4h_PosCTL
WNK,-0.8391666666666666,Pos4h_PosCTL
WNK,-0.8391666666666666,Pos4h_PosCTL
WNK,-0.8391666666666666,Pos4h_PosCTL
WNK,-0.86,Pos5m_PosCTL
WNK,-0.86,Pos5m_PosCTL
WNK,-0.86,Pos5m_PosCTL
WNK,-0.86,Pos5m_PosCTL
